airline,origin_city,origin_iata_code,destination_city,destination_iata_code,direct,active,seasonal_route,start_date
WN,,MDW,,BUF,TRUE,TRUE,,
WN,,PBI,,BUF,TRUE,TRUE,,
WN,,PHX,,BUF,TRUE,TRUE,,
WN,,RSW,,BUF,TRUE,TRUE,,
WN,,TPA,,BUF,TRUE,TRUE,,
WN,,ABQ,,BUR,TRUE,TRUE,,
WN,,AUS,,BUR,TRUE,TRUE,,
WN,,BNA,,BUR,TRUE,TRUE,,
WN,,BOI,,BUR,TRUE,TRUE,,
WN,,DAL,,BUR,TRUE,TRUE,,
WN,,DEN,,BUR,TRUE,TRUE,,
WN,,HOU,,BUR,TRUE,TRUE,,
WN,,LAS,,BUR,TRUE,TRUE,,
WN,,MCI,,BUR,TRUE,TRUE,,
WN,,MDW,,BUR,TRUE,TRUE,,
WN,,MSY,,BUR,TRUE,TRUE,,
WN,,OAK,,BUR,TRUE,TRUE,,
WN,,PDX,,BUR,TRUE,TRUE,,
WN,,PHX,,BUR,TRUE,TRUE,,
WN,,RNO,,BUR,TRUE,TRUE,,
WN,,SAT,,BUR,TRUE,TRUE,,
WN,,SJC,,BUR,TRUE,TRUE,,
WN,,SLC,,BUR,TRUE,TRUE,,
WN,,SMF,,BUR,TRUE,TRUE,,
WN,,STL,,BUR,TRUE,TRUE,,
WN,,ABQ,,BWI,TRUE,TRUE,,
WN,,ALB,,BWI,TRUE,TRUE,,
WN,,ATL,,BWI,TRUE,TRUE,,
WN,,AUA,,BWI,TRUE,TRUE,,
WN,,AUS,,BWI,TRUE,TRUE,,
WN,,BDL,,BWI,TRUE,TRUE,,
WN,,BHM,,BWI,TRUE,TRUE,,
WN,,BNA,,BWI,TRUE,TRUE,,
WN,,BOS,,BWI,TRUE,TRUE,,
WN,,BUF,,BWI,TRUE,TRUE,,
WN,,BZE,,BWI,TRUE,TRUE,,
WN,,CHS,,BWI,TRUE,TRUE,,
WN,,CLE,,BWI,TRUE,TRUE,,
WN,,CLT,,BWI,TRUE,TRUE,,
WN,,CMH,,BWI,TRUE,TRUE,,
WN,,COS,,BWI,TRUE,TRUE,,
WN,,CUN,,BWI,TRUE,TRUE,,
WN,,CVG,,BWI,TRUE,TRUE,,
WN,,DAL,,BWI,TRUE,TRUE,,
WN,,DEN,,BWI,TRUE,TRUE,,
WN,,DTW,,BWI,TRUE,TRUE,,
WN,,ECP,,BWI,TRUE,TRUE,,
WN,,FLL,,BWI,TRUE,TRUE,,
WN,,GCM,,BWI,TRUE,TRUE,,
